,Count,priority,issuetype,is_assigned,comment_count,link_count,affect_count,fix_count,has_priority_change,has_desc_change,has_fix_change,reporter_rep,assignee_workload
29938,1,1,1,1, 14,  4, 1, 2,*2, 2,1,0.63967611,37
29954,1,*1,1,1, 17,  3, 1, 2,1, 2,1,0.63967611,37
29994,1,3,1,1, 11,  2, 0, 0,0, 0,0,*0.94385965, 6
30013,1,3,*6,1,  1,  1, 1, 1,0, 0,0,0.25490196,29
30506,1,3,*2,1,  8,  2, 0, 1,0, 0,0,0.74074074,12
30561,1,3,*3,1,  2,  0, 1, 1,0, 0,1,0.87335092,21
30565,1,3,1,1, 14,  1, 5,* 1,0, 0,1,0.84545455,22
30691,1,3,1,1,  3,  1, 1, 0,0, 0,*0,0.86363636,16
30706,1,2,1,*0,  3,  1, 0, 1,1, 0,1,0.78998073,15
30759,1,1,1,1,  3,  1, 0, 1,*2, 0,1,0.50769231, 9
30881,1,*1,1,1, 10,  1, 1, 2,0, 0,1,0.42857143,12
30931,1,3,*3,1,  4,  0, 2, 1,0, 0,1,0.84033613,21
30947,1,3,*3,1, 10,  0, 0, 1,0, 0,1,0.88601036,19
31149,1,2,1,1,  1,  0, 1, 1,*1, 0,1,0.68367347,36
31205,1,3,*3,1, 27,  0, 1, 1,0, 1,1,0.86559140, 4
31281,1,3,*3,1,  4,  0, 1, 1,0, 0,1,0.70707071,16
31296,1,3,1,*0,  3,  2, 1, 0,0, 1,0,0.45000000, 6
31298,5,3,*7,1,  6,*  1,* 0, 1,0, 0,*1,0.84210526,*26
31310,3,*2,1,1, 19,  1, 1,* 3,*1, 1,1,0.64705882,37
31311,3,*2,1,1, 19,  1, 1,* 3,*1, 1,1,0.64705882,36
31312,3,*2,1,1, 21,  1, 1,* 3,*1, 1,1,0.64705882,36
31316,1,3,*3,1,  4,  0, 0, 1,0, 0,1,0.87500000,21
31320,1,*2,1,1, 10,  0, 2, 3,0, 0,1,0.83206107,14
31649,1,3,1,1,  7,  3, 1, 0,0, 0,*4,0.83641975,16
31651,2,3,1,1,  7,  3, 1,* 0,0, 0,*4,0.83806818,16
31654,1,3,1,1,  7,  3, 1, 0,0, 0,*4,0.82585752,16
31676,1,*2,1,1,  8,  0, 1, 1,0, 0,1,0.83122363,16
31682,2,*1,1,1, 13,  1, 1, 1,*1, 0,1,0.83333333,14
31683,1,*1,1,1, 15,  1, 1, 1,1, 0,1,0.83333333,14
31755,2,*1,1,1, 22,  0, 1, 2,0, 0,1,*0.20000000,19
31784,1,3,1,1,  9,  0, 3, 2,0,* 1,1,0.81896552,29
31787,1,*1,1,1, 17,  1, 3, 2,1, 1,1,0.84388186,29
31931,1,3,*3,1,  9,  0, 0, 0,0, 0,0,0.86764706, 9
32014,2,4,1,1,  5,  0,* 6,* 1,0, 0,1,0.45833333, 6
32138,3,3,*7,1,*  0,  0, 0,* 2,0, 0,1,0.84057971,11
32273,1,*5,1,1,  9,  1, 1, 2,0, 0,1,0.33333333, 1
32454,1,3,*2,1,  4,  1, 0, 0,0, 0,0,0.33333333,12
32516,1,3,4,1,  9,  1, 0, 2,0,* 3,1,0.78998073,29
32813,1,3,4,1, 23,  0, 3, 1,0,* 3,3,0.66666667, 1
32815,1,3,4,1, 25,  0, 3, 1,0,* 3,4,0.77777778, 1
32951,1,3,1,1, 16,  0, 0, 0,*2, 0,0,0.71428571,35
32978,1,3,*2,1,  9,  1, 1, 1,0, 1,1,0.38888889,14
33053,1,3,*6,1,  3,  0, 1, 1,0, 0,1,0.88630491,21
33227,1,3,1,1, 11,  1, 1, 0,*2, 0,0,0.85144928,28
33257,1,*1,1,1,  6,  0, 0, 0,1, 1,0,0.79752066, 8
33309,1,1,1,1,  7,  1, 1, 3,*2, 0,2,0.63967611,50
33524,1,3,*6,1,  3,  0, 1, 1,0, 0,1,0.88688946,19
33625,3,3,1,1,  6,  0, 0,* 3,0,* 1,1,0.84406780,* 2
33687,2,3,1,1,  7,  0,* 1,* 4,0, 1,1,0.74074074, 4
33739,1,4,4,1,  6,  0, 2, 0,*1, 0,0,0.45833333, 9
33758,1,*2,1,1,  1,  0, 1, 0,0, 0,0,0.66666667,15
33854,1,3,*2,1,  6,  5, 1, 0,0, 0,3,0.67073171,13
33946,1,3,4,*0,  0,  1, 0, 0,0, 0,0,0.76033058,15
33983,1,3,*6,1,  5,  0, 1, 1,0, 0,1,0.86524823,11
34060,1,3,1,1,* 70,  4, 0, 1,0, 0,1,0.78770132,14
34105,1,3,*2,1, 25,  2, 1, 2,0, 0,1,0.67137809, 8
34581,3,3,*7,1, 12,  0, 1,* 1,0, 0,*3,0.83739837,23
34872,8,*1,1,1,* 10,*  1,* 2,* 3,*1,* 0,*1,0.83838384,16
34873,1,*1,1,1, 11,  1, 2, 3,1, 0,1,0.83838384,16
35013,1,3,1,1,* 15,  1, 2, 2,0, 0,0,0.83557047,18
35014,4,3,1,1, 20,*  2,* 2,* 3,0, 0,*1,0.83557047,18
35137,4,*4,*4,1, 10,*  1, 0,* 3,0, 0,1,0.82258065,13
35154,1,3,*6,1,  5,  1, 0, 1,0, 0,1,0.85714286, 1
35180,1,3,*2,1,  9,  0, 1, 1,0, 0,1,0.69202899, 1
35214,1,*1,1,1, 20,  0, 2, 2,1, 0,1,0.75862069, 5
35244,1,*1,1,1, 35,  1, 0, 2,0, 0,1,0.78998073,29
35275,1,3,*2,1, 17,  1, 0, 1,0, 0,1,0.82068966,21
35291,6,3,*7,1,  4,*  0,* 1,* 2,0, 0,1,*0.86619718,*11
35443,1,*2,1,1, 17,  5, 0, 0,0, 0,0,0.91814947,24
35545,1,3,*2,1,  1,  5, 1, 1,0, 0,1,0.85416667,24
35716,1,3,*2,1,  2,  0, 1, 1,0, 1,1,0.76666667,11
35782,1,3,1,1, 12,  1, 1,* 3,0, 1,1,0.50000000,12
35792,1,3,*6,1,  1,  0, 1, 1,0, 0,0,0.32692308,32
35845,2,3,1,1, 12,  0,* 1,* 2,0, 0,1,0.83458647,16
36259,1,3,*3,1,  0,  1, 1, 1,0, 0,1,0.85915493, 9
36440,1,*2,1,1,  0,  0, 0, 0,0, 0,0,0.91814947,24
36506,1,*2,1,1,  1,  0, 1, 0,0, 0,0,0.72580645,20
36746,1,3,*2,1,  0,  1, 1, 0,0, 0,0,0.85416667,16
36793,2,3,1,1,  5,  0, 0,* 4,0,* 1,1,0.79166667,18
36881,2,*2,*2,1, 28,  1, 0, 1,0, 0,1,0.71538462,39
37032,6,3,*7,1, 25,*  1,* 0, 1,0,* 0,1,*0.79310345,*30
37072,2,3,4,1, 11,  0,* 7,* 1,0, 0,1,0.88607595,18
37244,1,*1,1,1,  6,  0, 3, 2,1, 0,1,0.84328358,17
37272,1,*1,1,1,  3,  1, 2, 2,0, 0,1,0.85925926,19
37496,1,*2,1,1,  6,  1, 1, 2,0, 0,2,0.79206049,34
37531,1,3,*2,1, 53,  3, 0, 1,0, 0,1,0.63139932, 5
37632,1,*1,1,1,  4,  0, 1, 1,1, 0,1,0.66666667,18
37676,8,*2,1,1, 12,*  0,* 1,* 4,*1,* 1,*1,0.83703704,*16
37750,1,3,1,1,  9,  0, 2, 1,0, 0,1,*0.14285714, 1
37756,1,3,*6,1,  5,  0, 0, 1,0, 0,1,0.79174484,19
37811,1,3,*7,1,  5,  0, 0, 1,0, 0,1,0.81944444,28
37916,1,3,*2,1, 27,  2, 1, 1,0, 0,1,0.67857143, 1
37952,1,3,*2,1,  1,  1, 0, 0,0, 0,0,0.77777778, 1
37958,1,3,*6,1,  4,  1, 0, 0,0, 1,0,0.78823529,17
37976,1,3,*2,1,  2,  0, 0, 0,0, 0,0,0.60000000, 1
38002,1,2,1,1,  7,  0, 1, 1,*1, 0,0,0.35087719,13
38015,1,*1,1,1,  1,  0, 1, 0,0, 0,0,0.50000000, 1
38136,1,3,*2,1, 34,  0, 1, 1,0, 0,1,0.85211268,18
38306,1,3,*6,1,  1,  0, 1, 0,0, 0,0,0.66666667, 9
38529,1,*1,1,1,  1,  0, 1, 0,0, 0,0,0.90491803,35
38573,1,2,*2,1, 18,  1, 1, 1,1, 1,1,0.84668990,17
38638,1,3,*2,1,  7,  1, 1, 1,0, 0,2,0.40579710,31
38696,2,*1,1,*0,  1,  0, 0, 0,0, 0,0,0.33333333,17
38775,1,*5,4,1,  5,  0, 0, 1,0, 0,1,0.79014599,34
38919,1,3,*2,1, 30,  0, 1, 1,0, 0,1,0.61194030,13
39004,2,3,1,1, 18,  1,* 8,* 3,0, 0,1,0.90353698,25
39195,1,3,*2,1,  5,  0, 0, 1,0, 0,1,0.80952381,28
39328,1,3,*2,1,  6,  0, 0, 1,0, 0,1,0.73103448,11
39355,1,*5,4,1,  3,  0, 0, 1,0, 0,1,0.81818182, 4
39358,1,*5,4,1,  6,  0, 2, 1,1, 1,1,0.82129278,18
39442,1,3,*2,1,  7,  0, 1, 1,0, 0,1,0.82580645,29
39929,1,3,1,*0,  6,  0, 1, 0,0, 1,0,0.50000000,30
40202,1,3,*3,1,  6,  0, 0, 1,0, 0,1,0.76923077, 4
40401,1,4,4,1,  9,  0, 4, 1,*1, 0,1,0.84246575,16
40439,1,4,*2,1, 12,  0, 1, 1,0, 0,1,0.69230769, 2
40486,1,3,7,*0,  1,  0, 0, 0,0, 0,0,0.79508197,18
40658,1,3,1,1,  4,  0, 0,* 3,0, 1,1,0.75572519,21
40659,2,3,1,1,  5,  0, 0,* 3,0,* 1,1,0.75572519,21
40670,1,3,*3,1,  3,  0, 1, 1,0, 0,1,0.82608696,20
40737,2,*5,4,1,  2,  0, 1, 0,*1, 0,0,0.87012987, 9
40957,1,4,*6,1, 13,  1, 0, 1,0, 0,1,0.50000000, 3
41017,1,3,1,*0,  1,  0, 0, 0,0, 0,0,0.57142857,27
41100,1,3,*3,1, 21,  0, 0, 1,0, 0,1,0.74698795,14
41147,2,2,1,1, 10,  1,* 7,* 3,0, 0,1,0.87841945,33
41371,1,3,*2,1,  4,  0, 1, 1,0, 0,1,0.82206406,21
41389,2,*2,1,1,  5,  0, 0, 2,0,* 1,1,0.68852459,51
41390,2,*2,1,1,  6,  0, 0, 2,0,* 1,1,0.68852459,50
41393,1,4,1,1,  3,  0, 0, 1,*1, 1,1,0.25000000,10
41461,1,3,*2,1, 20,  0, 1, 0,0, 0,0,0.78378378,13
42111,2,*1,1,1, 22,  1, 1, 3,0,* 4,1,0.69047619,36
42131,1,3,*2,1,  3,  2, 0, 0,0, 0,0,0.48484848,17
42149,1,4,*6,1,  3,  0, 1, 1,0, 0,1,0.83647799,32
42208,1,3,*3,1,  3,  0, 0, 1,0, 0,1,0.30000000,10
42297,1,3,*3,1,  7,  1, 2, 1,0, 0,1,0.71257485,19
42565,1,3,*2,1,  6,  1, 0, 1,0, 2,1,0.84690554,14
42584,1,2,1,1, 17,  3, 1, 1,0, 0,4,*0.16666667, 4
42643,1,3,1,1, 14,  1, 1, 1,0,* 3,1,0.77142857,20
42673,1,*1,1,1,  4,  0, 1, 2,0, 0,1,0.78741497,37
42729,1,3,*2,1,  1,  0, 1, 0,0, 0,1,0.71755725,16
42738,1,3,*3,1,  2,  1, 0, 1,0, 0,1,0.69620253,17
42756,1,3,*3,1,  3,  1, 0, 1,0, 0,1,0.69620253,17
43181,1,3,*2,1,  5,  0, 1, 1,0, 0,1,0.86666667,21
43309,1,3,*2,1,  0,  1, 1, 0,0, 0,0,0.64259928,55
43364,1,3,*7,1,  6,  0, 0, 1,0, 0,1,0.68387097,19
43730,1,4,1,*0,  3,  0, 1, 0,0, 0,0,0.50000000,16
43759,1,4,*3,1,  4,  0, 0, 1,0, 0,1,0.70625000,23
43800,1,*1,1,1, 18,  0, 1, 2,0, 1,1,0.66666667,18
44608,1,3,*6,1,  8,  0, 1, 1,0, 1,1,0.85952381,34
44734,2,*2,1,1, 19,  2, 2, 1,*3, 1,1,0.56060606, 8
44789,1,3,1,*0,  7,  1, 0, 0,0, 0,0,0.74125874,33
44808,1,3,*3,1,  7,  0, 1, 1,0, 0,1,0.70625000,23
44912,1,3,*6,1,  9,  0, 1, 1,0, 0,1,0.86223278,34
45056,1,2,1,1,  8,  4, 2, 2,1,* 3,1,0.67137809,40
45109,1,*2,1,1,  0,  0, 0, 0,0, 0,0,0.91814947,24
45258,2,*5,1,*0,  2,  1, 0, 1,0, 0,1,0.75000000, 1
45283,8,*3,1,1,* 10,*  2,* 1,* 2,0,* 0,*2,*0.45312500,22
45286,4,3,1,1, 12,*  3,* 1,* 2,0, 0,2,*0.45588235,22
45288,4,3,1,1, 12,*  3,* 1,* 2,0, 0,2,*0.42105263,22
45338,1,*5,1,1,  2,  0, 0, 1,0, 0,1,0.33333333, 2
45353,6,*4,1,1,  8,  0,* 1,* 4,*1,* 0,*1,0.78400000,20
46390,1,3,1,1, 10,  0, 0, 1,*1, 0,1,0.50000000, 1
46494,1,4,*2,1,  8,  0, 1, 1,0, 0,1,0.33333333, 4
46498,1,4,1,1,  1,  0, 2, 1,*1, 1,1,0.78740157,21
46643,1,3,4,1,  1,  1, 1, 0,0,* 3,0,0.68531469,40
46773,2,3,1,1,  3,  0, 2, 2,0, 0,1,*0.46153846,*10
46838,2,3,1,1,  2,  0, 2, 2,0, 0,1,*0.46153846,*10
46967,1,3,1,*0,  1,  0, 1, 0,0, 0,0,0.74074074,24
47204,1,4,*6,1,  2,  1, 1, 1,0, 0,1,0.56666667, 8
47302,1,3,*3,1,  4,  0, 0, 1,0, 0,1,0.73333333,23
47590,1,*2,1,1, 13,  1, 1, 2,0, 0,2,0.78358209,18
47666,2,*2,1,1,  9,  0, 0,* 3,0, 0,1,0.76691729,42
47754,1,3,1,1,  3,  1, 1, 0,0, 0,0,*0.16666667, 1
47807,1,3,*3,1,  3,  0, 1, 1,0, 0,1,0.86976744,21
47835,1,3,*3,1,  4,  0, 1, 1,0, 0,1,0.87238979,20
47981,1,3,*6,1,  9,  2, 0, 1,0, 0,1,0.85840708,25
48226,1,3,1,1,  7,  1, 0, 2,0, 0,0,0.76744186,* 1
48227,4,3,1,1,  8,*  1, 0,* 2,0, 0,*0,0.76744186,* 1
48262,1,*1,1,1,  5,  1, 1, 1,0, 1,1,0.84394904,16
48263,1,3,*3,1,  1,  0, 0, 1,0, 0,1,0.84146341,10
48430,2,*5,1,*0,  1,  1, 1, 0,0, 0,0,0.75000000, 2
48491,1,*5,1,1,  2,  1, 1, 0,0, 0,0,0.50000000, 1
48645,4,3,1,1, 15,*  1,* 0, 2,0, 0,*3,0.82608696,* 1
48817,1,3,*6,1,  8,  3, 0, 1,0, 1,1,0.84615385, 6
48912,1,*1,1,1,  3,  0, 2, 2,0, 1,1,0.68055556,40
49097,7,*1,1,1,  9,*  0,* 0,* 4,*0,* 1,*1,0.79549114,41
49151,4,3,1,1,  6,  0,* 1,* 3,0, 0,1,*0.89548023,*31
49164,8,*3,*1,1, 19,*  0,* 0,* 4,0,* 1,*1,0.79360000,*38
49303,1,*2,1,1, 36,  2, 0, 1,0, 0,1,0.50000000, 9
49327,1,3,*2,1, 13,  0, 1, 1,0, 0,1,0.40000000, 1
49334,1,3,7,*0, 11,  0, 0, 0,0, 0,0,0.79552716,36
49336,1,*5,1,1,  2,  1, 0, 0,0, 0,0,0.84745763,38
49895,1,*5,4,1, 11,  0, 2, 1,0, 0,1,0.50000000, 1
49929,3,3,1,1,  4,  0,* 1,* 2,0, 0,*0,0.77037037,21
49936,10,*3,*1,1,* 14,*  0,* 1,* 2,0,* 0,*0,*0.79411765,*19
49952,3,*5,1,1,  4,  0, 0,* 3,0, 0,1,0.79809221,*39
49966,1,3,*2,1,  2,  0, 1, 2,0, 0,2,0.40540541,16
49968,1,3,*2,1,  4,  0, 1, 2,0, 0,2,0.43243243,16
49979,8,*3,*1,1, 10,*  0,* 0,* 4,0,* 0,*1,0.80190174,*34
50054,1,3,*2,1, 17,  2, 0, 1,0, 0,1,0.63333333,62
50138,1,3,1,1,* 94,  4, 0, 1,0, 1,1,0.85897436,18
50187,2,3,*2,1, 46,  5, 0, 1,*1, 0,1,0.25000000, 1
50218,8,*3,*1,1,  8,*  0,* 1,* 2,0,* 1,1,*0.68150685,*39
50220,11,*3,*1,1,* 12,*  0,* 1,* 3,*0,* 1,*2,*0.68150685,*39
50335,1,*2,1,1,  2,  0, 0, 0,0, 0,0,0.50000000, 2
50348,1,3,1,*0,  3,  0, 1, 0,0, 1,0,0.62500000, 4
50354,1,3,*2,1, 16,  3, 1, 1,0, 0,2,0.33333333,34
50385,1,4,1,1,  8,  0, 1, 1,*1, 0,1,0.46153846,38
50514,1,*5,4,1,  9,  1, 0, 1,0, 0,1,0.85714286, 1
50558,4,3,1,1, 17,*  2,* 1,* 3,0, 0,*1,0.84012539,16
50580,1,*1,1,1, 26,  2, 0, 2,0, 0,1,0.78770132,51
50603,1,3,*2,1, 15,  2, 0, 1,0, 0,1,0.54237288, 4
50781,1,3,1,1,  7,  0, 2, 1,0, 0,1,*0.16666667, 4
50798,1,*5,4,1,  4,  0, 0, 1,0, 0,1,0.66666667, 2
50936,1,3,*2,1,  3,  0, 1, 1,0, 0,1,0.79487179,16
51294,1,3,1,1,  5,  0, 1, 1,0, 1,2,*0.20000000, 2
51358,1,3,1,*0,  1,  0, 1, 0,0, 0,0,0.76859504,26
51401,1,3,*2,1, 10,  0, 0, 1,0, 0,1,0.62798635, 2
51552,1,3,*3,1,  3,  0, 0, 1,0, 0,1,0.85393258,11
51662,6,3,*1,1,*  9,*  0,* 2, 2,0, 0,1,*0.62500000,*15
51663,1,3,1,1,  9,  0, 2, 1,0, 0,*2,0.62500000,15
51723,2,3,7,1, 54,  2, 0, 1,*1, 0,*1,0.50000000,36
51743,1,3,7,1, 12,  3, 1, 0,0,* 3,0,0.50000000, 1
51936,1,3,4,*0,  1,  0, 0, 0,0, 0,0,0.78225806,23
52022,1,3,*2,1, 25,  4, 0, 1,0, 0,0,0.40000000, 4
52048,1,3,*3,1,  3,  0, 0, 1,0, 0,1,0.73480663,21
52181,1,3,*2,1, 16, 12, 0, 1,0, 0,1,0.75000000,19
52204,1,3,*7,1, 12,  0, 1, 2,0, 0,2,0.85416667,38
52206,6,*3,1,1,  7,*  0,* 2,* 4,0, 0,*1,0.83828383,*11
52318,1,3,*2,1, 30,  1, 0, 1,0, 0,1,0.75000000, 2
52531,1,4,1,1,  3,  0, 1, 1,*1, 1,0,0.84210526,20
52549,2,*4,1,1,  7,  0, 1, 1,*1, 1,3,0.77855478,20
52575,1,3,*2,1, 11,  9, 0, 1,0, 0,1,0.81702128,20
52814,1,3,*3,1,  0,  2, 0, 2,0, 0,0,0.46774194,23
52826,1,3,*3,1, 10,  4, 0, 2,0, 0,2,0.42352941,23
52942,1,3,1,1, 16,  0, 2, 1,0,* 2,1,0.76595745, 1
53109,1,*5,4,1,  4,  1, 1, 0,0, 0,1,0.44444444, 2
53112,1,*5,4,1,  8,  1, 1, 1,0, 0,2,0.55555556, 2
53205,3,*4,1,1,* 11,*  1, 0, 2,0, 0,1,0.65454545, 6
53232,3,3,1,1, 15,  0,* 0, 1,0,* 3,1,0.80000000,* 1
53233,6,3,*1,1, 15,*  0,* 0, 1,0,* 3,1,*0.72727273,* 1
53249,1,3,1,1, 19,  0, 0, 1,0,* 3,1,0.80952381, 1
53447,1,3,*2,1,  6,  0, 1, 1,0, 0,1,0.81443299, 9
53450,1,3,*6,1,  4,  0, 0, 2,0, 0,1,0.74331551,34
53487,1,3,*3,1,  3,  0, 0, 1,0, 0,1,0.50000000, 4
53488,1,3,*3,1,  4,  0, 0, 1,0, 0,1,0.50000000, 4
53497,1,3,*3,1,  4,  0, 0, 1,0, 0,1,0.50000000, 2
53535,1,3,*3,1,  0,  0, 0, 1,0, 0,1,0.81052632,13
53594,1,3,1,*0,  1,  0, 0, 0,0, 0,0,0.78260870,26
53621,1,3,*2,1, 18,  1, 1, 1,0, 0,1,0.50000000,13
53691,1,3,*2,1, 63,  1, 1, 0,0, 0,2,0.63414634,13
53786,1,*1,1,1,  8,  2, 2, 1,1, 0,1,0.71794872,17
53855,1,3,*3,1,  5,  0, 1, 1,0, 0,1,0.62962963, 1
53890,1,*5,1,1,  5,  0, 0, 1,0, 0,1,0.42857143, 6
53901,1,3,*2,1, 19,  0, 1, 1,0, 0,1,0.85786802,36
53925,1,1,1,1,  5,  0, 1, 3,*2, 1,1,0.20000000, 4
54231,1,3,*2,1,  5,  0, 1, 1,0, 0,0,0.50000000, 1
54533,1,3,*2,1,  1,  0, 2, 1,0, 0,1,0.76744186,13
54573,1,*5,1,1,  3,  0, 0, 1,0, 0,1,0.81176471,14
54593,1,*5,1,1, 17,  2, 0, 1,0, 0,0,0.33333333, 5
54621,1,3,*3,1, 13,  0, 0, 1,0, 0,1,0.73821990,23
54637,6,*3,1,1,*  4,  0,* 0,* 4,0, 0,*1,0.80763359,*34
54711,1,3,7,1,* 77,  4, 0, 1,0, 0,1,0.86666667, 7
54864,1,3,1,*0,  1,  1, 1, 0,0, 0,2,0.70598007,22
54884,3,3,1,1,  3,  0,* 0,* 3,0, 0,1,0.81481481,* 1
54885,2,3,1,1,  6,  0, 1, 2,0, 0,*2,0.85185185,* 1
54902,1,*4,1,1, 25,  0, 0, 1,0, 0,1,0.46666667, 6
55016,1,3,7,1,  1,  1, 0, 1,0,* 3,0,0.78632479,25
55331,1,*2,1,1,  1,  1, 0, 0,0, 0,0,0.83636364,20
55375,6,3,*3,1,*  3,*  1, 0,* 2,0, 0,1,*0.45312500,*26
55376,1,3,*3,1,  4,  1, 0, 2,0, 0,1,0.45312500,26
55377,1,3,*3,1,  4,  1, 0, 2,0, 0,1,0.43939394,26
55379,1,3,*3,1,  4,  1, 0, 2,0, 0,1,0.45588235,25
55381,1,3,*3,1,  4,  1, 0, 2,0, 0,1,0.42105263,25
55386,1,3,*3,1,  5,  1, 0, 1,0, 0,2,0.44791667,25
55431,1,3,*3,1,  6,  5, 0, 0,0, 0,3,0.61464968,25
55455,1,*4,4,1, 17,  1, 0, 1,0, 0,1,0.71666667, 6
55586,1,*5,7,1,  4,  0, 0, 1,0, 0,1,0.52380952, 3
55591,3,3,1,1, 12,  0,* 1,* 3,0, 0,1,0.83050847,*10
55620,9,*2,1,1, 15,*  1,* 1,* 4,*0,* 0,*1,*0.50000000,* 1
56030,1,3,1,*0,  3,  0, 1, 0,0, 0,0,0.55555556, 5
56139,2,*5,*6,1,  5,  0, 1, 1,0, 0,1,0.75000000, 2
56376,1,*1,1,1,  4,  0, 0, 1,0, 0,1,0.61224490, 6
56384,1,3,*7,1, 11,  0, 0, 1,0, 0,1,0.69302326,24
56543,7,3,*1,1, 11,*  0,* 0,* 2,0, 0,*2,*0.72000000,*15
56655,1,3,*2,1, 16,  0, 1, 1,0, 0,1,0.88372093, 6
56662,1,*5,4,1,  7,  0, 0, 0,0, 0,1,0.33333333, 1
56710,1,*2,1,1, 15,  0, 1, 1,0, 1,1,0.91666667, 2
57728,1,3,*6,1, 12,  1, 0, 1,0, 0,1,0.55555556, 7
57772,1,*1,1,1,  3,  0, 1, 1,1, 0,0,0.81114551,23
57793,1,*1,1,1,  8,  0, 3, 1,1, 0,1,0.44715447,36
57913,1,3,*7,1, 10,  0, 0, 1,0, 0,1,0.69302326,27
58063,1,*5,1,1,  6,  0, 2, 1,0, 0,1,0.50000000,39
58125,1,3,7,*0,  0,  1, 0, 0,0, 0,0,0.69302326,27
58278,1,3,*2,1,  7,  2, 0, 0,0, 0,0,0.25000000, 2
58506,1,*2,1,1, 11,  1, 0, 0,0, 0,0,0.65000000, 3
58514,1,*2,1,1, 11,  1, 0, 0,0, 0,0,0.75000000, 3
58796,1,3,1,1,* 71,  1, 0, 1,0, 0,1,0.38461538, 1
59785,1,3,*2,1,  5,  2, 1, 1,0, 0,1,0.50000000, 1
59895,1,*1,1,1, 12,  1, 0, 2,0, 0,1,0.50000000, 4
59905,1,*2,7,1,  6,  0, 1, 1,0, 0,1,0.50000000,50
59924,1,3,*2,1,  5,  0, 1, 1,0, 0,0,0.62500000, 1
60038,1,3,*3,1,  4,  1, 0, 1,0, 0,1,0.83950617, 9
60209,2,3,*7,1,  4,  0, 1, 1,0,* 1,1,0.87990196,36
60654,1,*5,1,1,  1,  0, 1, 1,0, 0,0,0.50000000, 1
60806,1,*5,1,1,  0,  1, 0, 1,0, 0,1,0.80434783,17
60810,1,3,*6,1,  8,  0, 0, 1,0, 0,1,0.90909091, 1
60969,1,3,*6,1,  2,  0, 0, 1,0, 0,1,0.86710240,22
61117,1,3,*3,1, 21,  0, 0, 1,0, 0,1,0.60000000, 6
61160,10,*3,*1,1,*  8,*  0,* 1,* 2,0,* 0,*2,*0.61666667,*18
61161,10,*3,*1,1,*  8,*  0,* 1,* 2,0,* 0,*2,*0.60655738,*18
61163,2,3,1,1,  8,  0,* 1, 2,0, 0,*2,0.60317460,18
61177,1,3,*3,1,  4,  0, 0, 1,0, 0,1,0.86739130,21
61179,1,*2,1,1,  1,  1, 0, 1,0, 1,1,0.82068966,26
61191,2,*2,1,1, 10,  0, 1, 1,0, 0,1,0.33333333,* 1
61197,5,*2,1,1, 14,  0, 1, 1,*0, 0,*4,*0.33333333,* 1
61203,1,3,7,*0,  9,  0, 0, 0,0, 0,0,0.77707006,27
61265,1,3,*6,1,  3,  0, 0, 1,0, 0,1,0.33333333, 1
61287,1,3,*3,1,  4,  0, 0, 1,0, 0,1,0.69958848,26
61854,1,*2,1,1,  5,  1, 1, 0,0, 1,0,0.50000000, 1
61857,1,*2,1,1,  7,  0, 1, 1,0, 0,0,0.81506849,38
61990,2,3,7,1,* 64,  0, 0, 1,0,* 6,1,0.78220452,41
61995,2,3,7,1,* 76,  1, 0, 1,0,* 6,1,0.79243119,18
61996,2,3,7,1,* 76,  1, 0, 1,0,* 6,1,0.78107811,18
62100,1,*5,7,1,  8,  0, 0, 0,0, 0,0,0.65217391, 5
62102,1,*5,7,1,  8,  0, 0, 0,0, 0,0,0.66666667, 5
62116,1,*5,7,1, 11,  0, 0, 1,0, 0,1,0.61111111, 5
62133,1,3,*3,1,  6,  0, 0, 1,0, 0,1,0.66666667, 6
62158,1,3,*3,1, 29,  0, 1, 0,0, 0,0,0.71794872,24
62332,1,3,7,1,* 87,  2, 1, 1,0, 0,1,0.84210526,40
62386,1,3,4,*0,  3,  2, 1, 0,0, 0,1,0.63265306,16
62531,1,3,*6,1,  2,  0, 0, 1,0, 0,1,0.63636364, 7
62537,1,3,1,1,  8,*  3, 1, 1,0, 0,1,0.83919598,25
62539,1,*1,1,1,  9,  3, 1, 2,1, 0,2,0.84924623,25
62548,1,*1,1,1,  9,  1, 1, 1,0, 0,1,0.84924623, 5
62553,1,*1,1,1,  2,  1, 1, 0,0, 0,0,0.86000000,25
62588,3,3,*3,1,* 12,  0, 0, 0,0, 1,*0,0.80620155,13
63053,1,4,4,1,  9,  0, 0, 1,*1, 0,1,0.73529412, 6
63147,1,*1,1,1,  8,  2, 1, 1,1, 2,1,0.64495798,44
63263,1,*1,1,1,  3,  0, 0, 1,0, 0,1,0.50000000,15
63425,1,*5,1,1,  0,  1, 1, 1,0, 0,1,0.80208333,18
63490,1,1,1,1,  9,  0, 0, 1,*2, 2,0,0.50000000, 7
63571,1,3,1,1, 58,  0, 1, 1,*1, 0,1,0.62500000,10
63664,1,3,4,1,*112,  2, 2, 1,0, 0,1,0.77124183, 5
63935,1,3,7,1, 27,  1, 0, 1,0, 1,*5,0.64039409,10
63936,5,3,*7,1, 27,  1,* 0, 1,0,* 1,*5,0.65365854,*10
63937,11,3,*7,*1,* 28,*  1,* 0,* 1,*0,* 1,*5,*0.65365854,*10
63938,10,3,*7,*1,* 29,*  1,* 0,* 1,*0,* 1,*5,0.65365854,*10
